category,website,name,phone,address,email
"Basketball,Flag Football,Soccer",,"7. ,Basketball","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 240-2312'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-845-2821'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-642-4400'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-273-2248'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-478-3083'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.561.9622'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.984.8030'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816-795-8848'>]","110 East 5th,Kansas City, 64105",
"Basketball,Cheerleading",,"8. ,Basketball","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 240-2312'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-845-2821'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-642-4400'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-273-2248'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-478-3083'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.561.9622'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.984.8030'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816-795-8848'>]","4725 NE Lakewood Way,Lees Summit, 64064",
"Basketball,Cheerleading,Soccer",,"
									1.
								,Upwards Sports - Wanamaker Woods Church of the Nazarene,Basketball","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-273-2248'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-478-3083'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 459-7543'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.561.9622'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.984.8030'>]","3501 SW Wanamaker Road,Topeka, 66614",
"Basketball,Cheerleading,Soccer",,"
									2.
								,Upwards Sports - Western Hills Baptist Church,Basketball","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-273-2248'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-478-3083'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 459-7543'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.561.9622'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.984.8030'>]","2900 S W Auburn Road,Topeka, 66614",
Soccer,,"
									3.
								,Western Missouri Soccer League,Soccer","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-273-2248'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-478-3083'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 459-7543'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.561.9622'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.984.8030'>]","6022 N. Antioch Rd,Ste 2,Gladstone, 64119",
"Baseball,Basketball,Flag Football,Soccer",,"
									4.
								,YMCA of Greater Kansas City,Baseball","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-273-2248'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-478-3083'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 459-7543'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.561.9622'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.984.8030'>]","3100 Broadway, Suite 1020,Kansas City, MO, 64111",
"Basketball,Flag Football,Soccer",,"5. ,Basketball","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-273-2248'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785-478-3083'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 459-7543'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.561.9622'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.984.8030'>]","110 East 5th,Kansas City, 64105",
Wrestling,,"
									1.
								,Smithville Youth Wrestling Club,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","18416 Lake St,Smithville, 64089",
Wrestling,,"
									2.
								,St. Joe Metro Kids Wrestling ,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","2506 College Lane,St. Joseph, 64503",
Wrestling,,"
									3.
								,STA Kids Wrestling Club,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","P.O. Box 19579,Lenexa, 66285",
Wrestling,,"
									4.
								,Strongarm Wrestling Academy ,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","9224 E. 61st Street,Raytown, 64133",
Wrestling,,"
									5.
								,Sunflower Kids Wrestling,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","1140 Vantuyl,Lawrence, 66046",
Wrestling,,"
									6.
								,Team Central Wrestling Club,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","4005 NE 72nd Terrace,Gladstone, 64119",
Wrestling,,"
									7.
								,Team Hard Rock Wrestling Club,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","117 W 119 Street,Kansas City, 64131",
Wrestling,,"
									8.
								,Team Missouri Underground,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","PO Box 238,Grain Valley, 64029",
Wrestling,,"
									9.
								,Titan Wrestling Institute,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","1007 Peggy Dr,Greenwood, 64034",
Wrestling,,"
									10.
								,Topeka Blue Thunder,Wrestling","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 582-2327'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 351-1364'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816 225 5230'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 437-8968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 423 4621'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 547-5025'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 829-8873'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 985-7968'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 516-2052'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'785 969 0379'>]","2600 SW Lagito Dr.,Topeka, 66614",
Martial Arts,,"
									1.
								,Lenexa Karate Academy,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","13960 Santa Fe Trail Dr,Lenexa, 66215",
Martial Arts,,"
									2.
								,Longview Community College Shotokan,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","3801 Southwest Longview Road ,Lees Summit, 64081",
Martial Arts,,"
									3.
								,Martial Arts Institute,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","12655 Antioch Rd,Overland Park, 66213",
Martial Arts,,"
									4.
								,Midland Ki Society,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","9303 Johnson Drive,Merriam, 66222",
Martial Arts,,"
									5.
								,MidWest Chinese Martial Arts Center,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","PO Box 8401 ,Kansas City, MO, 64114",
Martial Arts,,"
									6.
								,Millennium Academy,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","6533 N Cosby Ave,Kansas City, MO, 64151",
Martial Arts,,"
									7.
								,Premier Martial Arts,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","1847 NW Vivion Rd,Riverside, 64150",
Martial Arts,,"
									8.
								,South KC Shotokan,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","12930 13th Street,Grandview, 64030",
Martial Arts,,"
									9.
								,TENDOU MARTIAL ARTS ACADEMY,Martial Arts","[<Selector xpath='/.//*[@class=""hide""]/text()' data=u'913-962-1640'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 381-7866\xa0'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 642-0022'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913.362.7314'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 444-4777'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 505-3500'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(816) 746-5728'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'816.304.8892'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'913 302-6492'>, <Selector xpath='/.//*[@class=""hide""]/text()' data=u'(913) 649-2800'>]","4356 Victory Drive,Kansas City, KS, 66102",
